seal_id,source_image,clean_image,image_size_orig_w,image_size_orig_h,image_size_clean_w,image_size_clean_h,symbol_id,symbol_index,bbox_clean_x1,bbox_clean_y1,bbox_clean_x2,bbox_clean_y2,bbox_orig_x1,bbox_orig_y1,bbox_orig_x2,bbox_orig_y2,symbol_path
page618_M-602_B_c1,data\cropped\page618_M-602_B_c1.png,data\clean\page618_M-602_B_c1_clean.png,808,428,768,371,page618_M-602_B_c1_sym_001,1,19,16,768,370,19,18,807,426,output\symbols\page618_M-602_B_c1_sym_001.png
page619_M-5_B_c1,data\cropped\page619_M-5_B_c1.png,data\clean\page619_M-5_B_c1_clean.png,843,427,768,389,page619_M-5_B_c1_sym_001,1,43,63,768,388,47,69,842,425,output\symbols\page619_M-5_B_c1_sym_001.png
page619_M-604_B_bis_c0,data\cropped\page619_M-604_B_bis_c0.png,data\clean\page619_M-604_B_bis_c0_clean.png,843,427,768,389,page619_M-604_B_bis_c0_sym_001,1,43,63,768,388,47,69,842,425,output\symbols\page619_M-604_B_bis_c0_sym_001.png
page619_M-605_A_c0,data\cropped\page619_M-605_A_c0.png,data\clean\page619_M-605_A_c0_clean.png,833,414,768,397,page619_M-605_A_c0_sym_001,1,12,63,768,396,13,65,832,412,output\symbols\page619_M-605_A_c0_sym_001.png
page619_M-606_A_c0,data\cropped\page619_M-606_A_c0.png,data\clean\page619_M-606_A_c0_clean.png,942,398,768,333,page619_M-606_A_c0_sym_001,1,444,57,465,71,544,68,570,84,output\symbols\page619_M-606_A_c0_sym_001.png
page619_M-606_B_c1,data\cropped\page619_M-606_B_c1.png,data\clean\page619_M-606_B_c1_clean.png,946,409,768,340,page619_M-606_B_c1_sym_001,1,23,56,768,339,28,67,945,407,output\symbols\page619_M-606_B_c1_sym_001.png
page619_M-6_c0,data\cropped\page619_M-6_c0.png,data\clean\page619_M-6_c0_clean.png,843,427,768,389,page619_M-6_c0_sym_001,1,43,63,768,388,47,69,842,425,output\symbols\page619_M-6_c0_sym_001.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_001,1,37,61,168,191,37,61,169,191,output\symbols\page620_M-613_A_c2_sym_001.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_002,2,52,262,80,291,52,262,80,291,output\symbols\page620_M-613_A_c2_sym_002.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_003,3,55,221,371,392,55,221,373,392,output\symbols\page620_M-613_A_c2_sym_003.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_004,4,85,122,143,194,85,122,144,194,output\symbols\page620_M-613_A_c2_sym_004.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_005,5,120,257,135,297,120,257,136,297,output\symbols\page620_M-613_A_c2_sym_005.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_006,6,144,59,321,122,145,59,323,122,output\symbols\page620_M-613_A_c2_sym_006.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_007,7,173,103,389,275,174,103,392,275,output\symbols\page620_M-613_A_c2_sym_007.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_008,8,304,240,574,392,306,240,578,392,output\symbols\page620_M-613_A_c2_sym_008.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_009,9,383,55,646,213,385,55,650,213,output\symbols\page620_M-613_A_c2_sym_009.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_010,10,448,203,494,243,451,203,497,243,output\symbols\page620_M-613_A_c2_sym_010.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_011,11,498,284,557,328,501,284,561,328,output\symbols\page620_M-613_A_c2_sym_011.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_012,12,515,107,532,123,518,107,536,123,output\symbols\page620_M-613_A_c2_sym_012.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_013,13,517,162,587,218,521,162,591,218,output\symbols\page620_M-613_A_c2_sym_013.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_014,14,536,236,605,370,540,236,609,370,output\symbols\page620_M-613_A_c2_sym_014.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_015,15,571,138,646,239,575,138,650,239,output\symbols\page620_M-613_A_c2_sym_015.png
page620_M-613_A_c2,data\cropped\page620_M-613_A_c2.png,data\clean\page620_M-613_A_c2_clean.png,651,393,646,393,page620_M-613_A_c2_sym_016,16,590,120,611,143,594,120,615,143,output\symbols\page620_M-613_A_c2_sym_016.png
page624_H-1_A_c0,data\cropped\page624_H-1_A_c0.png,data\clean\page624_H-1_A_c0_clean.png,1047,1093,735,768,page624_H-1_A_c0_sym_001,1,161,52,205,64,229,74,292,91,output\symbols\page624_H-1_A_c0_sym_001.png
page624_H-1_A_c0,data\cropped\page624_H-1_A_c0.png,data\clean\page624_H-1_A_c0_clean.png,1047,1093,735,768,page624_H-1_A_c0_sym_002,2,323,48,356,60,460,68,507,85,output\symbols\page624_H-1_A_c0_sym_002.png
page625_H-2_A_c0,data\cropped\page625_H-2_A_c0.png,data\clean\page625_H-2_A_c0_clean.png,1153,1190,737,768,page625_H-2_A_c0_sym_001,1,22,43,737,767,34,66,1152,1188,output\symbols\page625_H-2_A_c0_sym_001.png
page627_H-4_A_c0,data\cropped\page627_H-4_A_c0.png,data\clean\page627_H-4_A_c0_clean.png,1104,1149,750,768,page627_H-4_A_c0_sym_001,1,377,52,425,60,554,77,625,89,output\symbols\page627_H-4_A_c0_sym_001.png
page637_H-17_a_c0,data\cropped\page637_H-17_a_c0.png,data\clean\page637_H-17_a_c0_clean.png,884,680,768,591,page637_H-17_a_c0_sym_001,1,33,57,768,252,37,65,883,289,output\symbols\page637_H-17_a_c0_sym_001.png
page638_H-18_a_c1,data\cropped\page638_H-18_a_c1.png,data\clean\page638_H-18_a_c1_clean.png,216,343,216,343,page638_H-18_a_c1_sym_001,1,0,66,216,342,0,66,215,342,output\symbols\page638_H-18_a_c1_sym_001.png
page638_H-19_a_c1,data\cropped\page638_H-19_a_c1.png,data\clean\page638_H-19_a_c1_clean.png,973,970,768,765,page638_H-19_a_c1_sym_001,1,463,52,534,60,586,65,676,76,output\symbols\page638_H-19_a_c1_sym_001.png
page638_H-19_a_c1,data\cropped\page638_H-19_a_c1.png,data\clean\page638_H-19_a_c1_clean.png,973,970,768,765,page638_H-19_a_c1_sym_002,2,611,55,705,69,774,69,893,87,output\symbols\page638_H-19_a_c1_sym_002.png
page639_H-21_A_c0,data\cropped\page639_H-21_A_c0.png,data\clean\page639_H-21_A_c0_clean.png,1005,709,768,541,page639_H-21_A_c0_sym_001,1,54,0,81,32,70,0,105,41,output\symbols\page639_H-21_A_c0_sym_001.png
page639_H-21_A_c0,data\cropped\page639_H-21_A_c0.png,data\clean\page639_H-21_A_c0_clean.png,1005,709,768,541,page639_H-21_A_c0_sym_002,2,102,0,126,13,133,0,164,17,output\symbols\page639_H-21_A_c0_sym_002.png
page639_H-21_A_c0,data\cropped\page639_H-21_A_c0.png,data\clean\page639_H-21_A_c0_clean.png,1005,709,768,541,page639_H-21_A_c0_sym_003,3,292,0,331,20,382,0,433,26,output\symbols\page639_H-21_A_c0_sym_003.png
page639_H-21_A_c0,data\cropped\page639_H-21_A_c0.png,data\clean\page639_H-21_A_c0_clean.png,1005,709,768,541,page639_H-21_A_c0_sym_004,4,388,0,426,15,507,0,557,19,output\symbols\page639_H-21_A_c0_sym_004.png
page639_H-21_A_c0,data\cropped\page639_H-21_A_c0.png,data\clean\page639_H-21_A_c0_clean.png,1005,709,768,541,page639_H-21_A_c0_sym_005,5,522,0,541,18,683,0,707,23,output\symbols\page639_H-21_A_c0_sym_005.png
page639_H-21_A_c0,data\cropped\page639_H-21_A_c0.png,data\clean\page639_H-21_A_c0_clean.png,1005,709,768,541,page639_H-21_A_c0_sym_006,6,617,0,646,17,807,0,845,22,output\symbols\page639_H-21_A_c0_sym_006.png
page639_H-21_A_c0,data\cropped\page639_H-21_A_c0.png,data\clean\page639_H-21_A_c0_clean.png,1005,709,768,541,page639_H-21_A_c0_sym_007,7,676,0,726,18,884,0,950,23,output\symbols\page639_H-21_A_c0_sym_007.png
page640_H-24_A_c0,data\cropped\page640_H-24_A_c0.png,data\clean\page640_H-24_A_c0_clean.png,910,962,760,768,page640_H-24_A_c0_sym_001,1,535,9,596,16,640,11,713,20,output\symbols\page640_H-24_A_c0_sym_001.png
page643_H-33_A_c0,data\cropped\page643_H-33_A_c0.png,data\clean\page643_H-33_A_c0_clean.png,800,724,768,643,page643_H-33_A_c0_sym_001,1,395,625,713,642,411,703,742,722,output\symbols\page643_H-33_A_c0_sym_001.png
page643_H-34_A_c0,data\cropped\page643_H-34_A_c0.png,data\clean\page643_H-34_A_c0_clean.png,800,724,768,643,page643_H-34_A_c0_sym_001,1,395,625,713,642,411,703,742,722,output\symbols\page643_H-34_A_c0_sym_001.png
page644_H-37_a_c1,data\cropped\page644_H-37_a_c1.png,data\clean\page644_H-37_a_c1_clean.png,825,832,768,761,page644_H-37_a_c1_sym_001,1,385,280,455,381,413,306,488,416,output\symbols\page644_H-37_a_c1_sym_001.png
page645_H-39_A_c0,data\cropped\page645_H-39_A_c0.png,data\clean\page645_H-39_A_c0_clean.png,826,840,768,743,page645_H-39_A_c0_sym_001,1,44,307,59,338,47,347,63,382,output\symbols\page645_H-39_A_c0_sym_001.png
page645_H-39_A_c0,data\cropped\page645_H-39_A_c0.png,data\clean\page645_H-39_A_c0_clean.png,826,840,768,743,page645_H-39_A_c0_sym_002,2,45,703,84,742,48,794,90,838,output\symbols\page645_H-39_A_c0_sym_002.png
page645_H-39_A_c0,data\cropped\page645_H-39_A_c0.png,data\clean\page645_H-39_A_c0_clean.png,826,840,768,743,page645_H-39_A_c0_sym_003,3,45,244,65,287,48,275,69,324,output\symbols\page645_H-39_A_c0_sym_003.png
page645_H-39_A_c0,data\cropped\page645_H-39_A_c0.png,data\clean\page645_H-39_A_c0_clean.png,826,840,768,743,page645_H-39_A_c0_sym_004,4,54,261,286,577,58,295,307,652,output\symbols\page645_H-39_A_c0_sym_004.png
page645_H-39_A_c0,data\cropped\page645_H-39_A_c0.png,data\clean\page645_H-39_A_c0_clean.png,826,840,768,743,page645_H-39_A_c0_sym_005,5,64,49,89,71,68,55,95,80,output\symbols\page645_H-39_A_c0_sym_005.png
page645_H-39_A_c0,data\cropped\page645_H-39_A_c0.png,data\clean\page645_H-39_A_c0_clean.png,826,840,768,743,page645_H-39_A_c0_sym_006,6,68,507,252,732,73,573,271,827,output\symbols\page645_H-39_A_c0_sym_006.png
page645_H-39_A_c0,data\cropped\page645_H-39_A_c0.png,data\clean\page645_H-39_A_c0_clean.png,826,840,768,743,page645_H-39_A_c0_sym_007,7,70,25,768,742,75,28,825,838,output\symbols\page645_H-39_A_c0_sym_007.png
page645_H-39_a_c1,data\cropped\page645_H-39_a_c1.png,data\clean\page645_H-39_a_c1_clean.png,836,849,733,768,page645_H-39_a_c1_sym_001,1,329,0,404,8,375,0,460,8,output\symbols\page645_H-39_a_c1_sym_001.png
page645_H-40_a_c0,data\cropped\page645_H-40_a_c0.png,data\clean\page645_H-40_a_c0_clean.png,836,849,733,768,page645_H-40_a_c0_sym_001,1,329,0,404,8,375,0,460,8,output\symbols\page645_H-40_a_c0_sym_001.png
page646_H-41_a_c0,data\cropped\page646_H-41_a_c0.png,data\clean\page646_H-41_a_c0_clean.png,725,737,725,697,page646_H-41_a_c0_sym_001,1,490,27,561,41,490,28,561,43,output\symbols\page646_H-41_a_c0_sym_001.png
page646_H-41_a_c0,data\cropped\page646_H-41_a_c0.png,data\clean\page646_H-41_a_c0_clean.png,725,737,725,697,page646_H-41_a_c0_sym_002,2,614,26,653,48,614,27,653,50,output\symbols\page646_H-41_a_c0_sym_002.png
page647_H-44_A_c0,data\cropped\page647_H-44_A_c0.png,data\clean\page647_H-44_A_c0_clean.png,665,559,665,559,page647_H-44_A_c0_sym_001,1,381,180,397,195,381,180,397,195,output\symbols\page647_H-44_A_c0_sym_001.png
page647_H-46_a_c1,data\cropped\page647_H-46_a_c1.png,data\clean\page647_H-46_a_c1_clean.png,860,836,768,746,page647_H-46_a_c1_sym_001,1,139,59,656,75,155,66,734,84,output\symbols\page647_H-46_a_c1_sym_001.png
page647_H-4_S_c0,data\cropped\page647_H-4_S_c0.png,data\clean\page647_H-4_S_c0_clean.png,665,559,665,559,page647_H-4_S_c0_sym_001,1,381,180,397,195,381,180,397,195,output\symbols\page647_H-4_S_c0_sym_001.png
page648_H-50_a_c0,data\cropped\page648_H-50_a_c0.png,data\clean\page648_H-50_a_c0_clean.png,696,734,696,734,page648_H-50_a_c0_sym_001,1,42,65,696,308,42,65,695,308,output\symbols\page648_H-50_a_c0_sym_001.png
page648_H-50_c2,data\cropped\page648_H-50_c2.png,data\clean\page648_H-50_c2_clean.png,696,734,696,734,page648_H-50_c2_sym_001,1,42,65,696,308,42,65,695,308,output\symbols\page648_H-50_c2_sym_001.png
page649_H-54_a_c0,data\cropped\page649_H-54_a_c0.png,data\clean\page649_H-54_a_c0_clean.png,745,741,745,741,page649_H-54_a_c0_sym_001,1,291,65,471,92,291,65,471,92,output\symbols\page649_H-54_a_c0_sym_001.png
page649_H-54_a_c0,data\cropped\page649_H-54_a_c0.png,data\clean\page649_H-54_a_c0_clean.png,745,741,745,741,page649_H-54_a_c0_sym_002,2,551,74,584,88,551,74,584,88,output\symbols\page649_H-54_a_c0_sym_002.png
page650_H-42_a_c1,data\cropped\page650_H-42_a_c1.png,data\clean\page650_H-42_a_c1_clean.png,642,664,619,664,page650_H-42_a_c1_sym_001,1,315,66,428,108,326,66,443,108,output\symbols\page650_H-42_a_c1_sym_001.png
page650_H-42_a_c1,data\cropped\page650_H-42_a_c1.png,data\clean\page650_H-42_a_c1_clean.png,642,664,619,664,page650_H-42_a_c1_sym_002,2,602,72,619,98,624,72,641,98,output\symbols\page650_H-42_a_c1_sym_002.png
page650_H-57_a_c0,data\cropped\page650_H-57_a_c0.png,data\clean\page650_H-57_a_c0_clean.png,636,659,636,659,page650_H-57_a_c0_sym_001,1,49,357,75,395,49,357,75,395,output\symbols\page650_H-57_a_c0_sym_001.png
page650_H-57_a_c0,data\cropped\page650_H-57_a_c0.png,data\clean\page650_H-57_a_c0_clean.png,636,659,636,659,page650_H-57_a_c0_sym_002,2,98,338,135,391,98,338,135,391,output\symbols\page650_H-57_a_c0_sym_002.png
page650_H-57_a_c0,data\cropped\page650_H-57_a_c0.png,data\clean\page650_H-57_a_c0_clean.png,636,659,636,659,page650_H-57_a_c0_sym_003,3,187,363,207,379,187,363,207,379,output\symbols\page650_H-57_a_c0_sym_003.png
page650_H-59_A_c0,data\cropped\page650_H-59_A_c0.png,data\clean\page650_H-59_A_c0_clean.png,665,670,627,670,page650_H-59_A_c0_sym_001,1,20,81,627,669,21,81,664,669,output\symbols\page650_H-59_A_c0_sym_001.png
page650_H-59_a_c1,data\cropped\page650_H-59_a_c1.png,data\clean\page650_H-59_a_c1_clean.png,665,670,627,670,page650_H-59_a_c1_sym_001,1,20,81,627,669,21,81,664,669,output\symbols\page650_H-59_a_c1_sym_001.png
page650_H-62_A_c2,data\cropped\page650_H-62_A_c2.png,data\clean\page650_H-62_A_c2_clean.png,665,670,627,670,page650_H-62_A_c2_sym_001,1,20,81,627,669,21,81,664,669,output\symbols\page650_H-62_A_c2_sym_001.png
page651_H-64_A_c0,data\cropped\page651_H-64_A_c0.png,data\clean\page651_H-64_A_c0_clean.png,577,609,577,560,page651_H-64_A_c0_sym_001,1,65,17,139,44,65,18,139,47,output\symbols\page651_H-64_A_c0_sym_001.png
page651_H-64_A_c0,data\cropped\page651_H-64_A_c0.png,data\clean\page651_H-64_A_c0_clean.png,577,609,577,560,page651_H-64_A_c0_sym_002,2,335,19,376,53,335,20,376,57,output\symbols\page651_H-64_A_c0_sym_002.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_001,1,53,99,367,494,53,99,367,494,output\symbols\page651_H-65_A_c1_sym_001.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_002,2,58,420,183,599,58,420,183,599,output\symbols\page651_H-65_A_c1_sym_002.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_003,3,172,84,191,109,172,84,191,109,output\symbols\page651_H-65_A_c1_sym_003.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_004,4,174,440,314,612,174,440,314,612,output\symbols\page651_H-65_A_c1_sym_004.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_005,5,200,83,339,283,200,83,339,283,output\symbols\page651_H-65_A_c1_sym_005.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_006,6,223,500,236,554,223,500,236,554,output\symbols\page651_H-65_A_c1_sym_006.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_007,7,285,236,321,294,285,236,321,294,output\symbols\page651_H-65_A_c1_sym_007.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_008,8,314,172,358,242,314,172,358,242,output\symbols\page651_H-65_A_c1_sym_008.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_009,9,319,572,357,612,319,572,357,612,output\symbols\page651_H-65_A_c1_sym_009.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_010,10,345,91,360,177,345,91,360,177,output\symbols\page651_H-65_A_c1_sym_010.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_011,11,355,329,394,343,355,329,394,343,output\symbols\page651_H-65_A_c1_sym_011.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_012,12,363,77,549,327,363,77,549,327,output\symbols\page651_H-65_A_c1_sym_012.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_013,13,380,391,448,448,380,391,448,448,output\symbols\page651_H-65_A_c1_sym_013.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_014,14,388,144,609,612,388,144,608,612,output\symbols\page651_H-65_A_c1_sym_014.png
page651_H-65_A_c1,data\cropped\page651_H-65_A_c1.png,data\clean\page651_H-65_A_c1_clean.png,609,613,609,613,page651_H-65_A_c1_sym_015,15,565,78,609,143,565,78,608,143,output\symbols\page651_H-65_A_c1_sym_015.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_001,1,4,425,13,606,4,425,13,606,output\symbols\page651_H-66_a_c0_sym_001.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_002,2,6,0,58,270,6,0,58,270,output\symbols\page651_H-66_a_c0_sym_002.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_003,3,41,334,172,478,41,334,173,478,output\symbols\page651_H-66_a_c0_sym_003.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_004,4,42,273,48,348,42,273,48,348,output\symbols\page651_H-66_a_c0_sym_004.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_005,5,52,227,94,249,52,227,94,249,output\symbols\page651_H-66_a_c0_sym_005.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_006,6,65,484,88,528,65,484,88,528,output\symbols\page651_H-66_a_c0_sym_006.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_007,7,86,571,186,603,86,571,187,603,output\symbols\page651_H-66_a_c0_sym_007.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_008,8,92,228,144,266,92,228,145,266,output\symbols\page651_H-66_a_c0_sym_008.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_009,9,94,259,120,287,94,259,121,287,output\symbols\page651_H-66_a_c0_sym_009.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_010,10,96,484,112,522,96,484,113,522,output\symbols\page651_H-66_a_c0_sym_010.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_011,11,97,77,382,408,97,77,385,408,output\symbols\page651_H-66_a_c0_sym_011.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_012,12,113,489,157,510,114,489,158,510,output\symbols\page651_H-66_a_c0_sym_012.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_013,13,114,74,169,88,115,74,170,88,output\symbols\page651_H-66_a_c0_sym_013.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_014,14,168,434,195,490,169,434,196,490,output\symbols\page651_H-66_a_c0_sym_014.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_015,15,185,498,211,525,186,498,213,525,output\symbols\page651_H-66_a_c0_sym_015.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_016,16,191,434,549,606,192,434,554,606,output\symbols\page651_H-66_a_c0_sym_016.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_017,17,246,394,272,436,248,394,274,436,output\symbols\page651_H-66_a_c0_sym_017.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_018,18,251,449,334,591,253,449,337,591,output\symbols\page651_H-66_a_c0_sym_018.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_019,19,252,205,273,229,254,205,275,229,output\symbols\page651_H-66_a_c0_sym_019.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_020,20,299,284,337,300,301,284,340,300,output\symbols\page651_H-66_a_c0_sym_020.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_021,21,311,444,364,463,314,444,367,463,output\symbols\page651_H-66_a_c0_sym_021.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_022,22,316,70,356,82,319,70,359,82,output\symbols\page651_H-66_a_c0_sym_022.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_023,23,318,83,387,274,321,83,390,274,output\symbols\page651_H-66_a_c0_sym_023.png
page651_H-66_a_c0,data\cropped\page651_H-66_a_c0.png,data\clean\page651_H-66_a_c0_clean.png,606,607,600,607,page651_H-66_a_c0_sym_024,24,327,69,600,606,330,69,605,606,output\symbols\page651_H-66_a_c0_sym_024.png
page651_H-68_A_c0,data\cropped\page651_H-68_A_c0.png,data\clean\page651_H-68_A_c0_clean.png,609,613,609,613,page651_H-68_A_c0_sym_001,1,53,99,367,494,53,99,367,494,output\symbols\page651_H-68_A_c0_sym_001.png
page651_H-68_A_c0,data\cropped\page651_H-68_A_c0.png,data\clean\page651_H-68_A_c0_clean.png,609,613,609,613,page651_H-68_A_c0_sym_002,2,58,420,183,599,58,420,183,599,output\symbols\page651_H-68_A_c0_sym_002.png
page651_H-68_A_c0,data\cropped\page651_H-68_A_c0.png,data\clean\page651_H-68_A_c0_clean.png,609,613,609,613,page651_H-68_A_c0_sym_003,3,172,84,191,109,172,84,191,109,output\symbols\page651_H-68_A_c0_sym_003.png
page651_H-68_A_c0,data\cropped\page651_H-68_A_c0.png,data\clean\page651_H-68_A_c0_clean.png,609,613,609,613,page651_H-68_A_c0_sym_004,4,174,440,314,612,174,440,314,612,output\symbols\page651_H-68_A_c0_sym_004.png
